venta_id,producto_id,producto_nombre,producto_marca,producto_categoria,producto_peso,cantidad,precio_unitario,subtotal
10158,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,20,36.61,732.2
10158,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,38,19.46,739.48
10158,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,3,84.05,252.15
10158,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,251.28,753.84
10158,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,84,21.93,1842.12
10159,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,114.67,229.34
10159,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,51,15.45,787.95
10159,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,29,13.5,391.5
10160,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,7,15.63,109.41
10160,11,LA RIBERA,LA RIBERA,BOLITA,420GR,4,20.51,82.04
10160,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,1,11.94,11.94
10160,11,LA RIBERA,LA RIBERA,BOLITA,420GR,8,19.96,159.68
10160,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,6,26.24,157.44
10160,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,114.54,343.62
10161,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,6,102.26,613.56
10161,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,51,19.39,988.89
10161,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,9,41.27,371.43
10161,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,255.2,255.2
10161,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,28,24.39,682.92
10161,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,249.63,249.63
10162,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,47,16.04,753.88
10162,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,103.12,206.24
10162,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,9,38.46,346.14
10163,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,104.58,522.9
10163,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,30,24.85,745.5
10163,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,23,17.73,407.79
10163,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,44,19.0,836.0
10164,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,21,18.58,390.18
10164,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,15,39.57,593.55
10164,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,109.7,219.4
10165,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,119.69,119.69
10165,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,4,81.86,327.44
10166,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,39,14.18,553.02
10166,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,17,12.24,208.08
10166,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,43,16.93,727.99
10166,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,129.84,649.2
10166,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,258.26,1033.04
10167,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,19,39.43,749.17
10167,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,26,13.85,360.1
10168,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,22,19.66,432.52
10168,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,34,17.22,585.48
10168,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,12,14.67,176.04
10168,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,103.46,413.84
10168,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,9,12.26,110.34
10169,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,25,26.23,655.75
10170,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,1,142.65,142.65
10170,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,7,11.63,81.41
10171,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,14,20.73,290.22
10171,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,24,17.15,411.6
10171,18,CRISTY BARRA LAMINADA,CRISTY,BARRA LAMINADA,3.5KG,1,123.75,123.75
10171,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,10,33.79,337.9
10171,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,24,39.48,947.52
10172,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,121.65,243.3
10172,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,25,18.08,452.0
10172,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,8,38.09,304.72
10172,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,238.76,238.76
10172,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,10,34.68,346.8
10172,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,41,18.28,749.48
10173,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,52,24.3,1263.6
10174,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,6,130.83,784.98
10174,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,47,19.39,911.33
10174,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,19,35.0,665.0
10174,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,63,18.69,1177.47
10174,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,253.46,760.38
10174,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,6,144.31,865.86
10175,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,4,86.26,345.04
10176,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,39,20.89,814.71
10176,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,130.75,523.0
10177,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,11,13.87,152.57
10178,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,25,18.74,468.5
10178,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,12,24.87,298.44
10178,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,1,128.1,128.1
10179,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,21,17.81,374.01
10179,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,25,14.63,365.75
10179,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,251.38,754.14
10179,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,110.64,331.92
10179,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,6,82.32,493.92
10179,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,38,17.83,677.54
10180,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,56,11.56,647.36
10180,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,8,109.42,875.36
10180,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,42,16.51,693.42
10180,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,99,16.42,1625.58
10181,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,112,21.44,2401.28
10182,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,1,104.84,104.84
10183,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,37,34.82,1288.34
10183,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,61,22.04,1344.44
10183,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,32,12.47,399.04
10183,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,73,16.21,1183.33
10183,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,105.19,315.57
10183,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,247.59,247.59
10184,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,33,25.0,825.0
10184,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,100.04,300.12
10185,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,24,13.69,328.56
10186,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,35,18.48,646.8
10186,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,115.94,347.82
10186,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,26,11.77,306.02
10186,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,241.62,241.62
10186,11,LA RIBERA,LA RIBERA,BOLITA,420GR,84,20.29,1704.36
10186,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,25,14.85,371.25
10187,11,LA RIBERA,LA RIBERA,BOLITA,420GR,74,20.64,1527.36
10188,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,11,14.5,159.5
10188,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,30,14.28,428.4
10188,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,6,125.4,752.4
10188,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,246.94,246.94
10188,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,110.28,551.4
10189,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,102.43,307.29
10189,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,86,16.35,1406.1
10189,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,22,12.04,264.88
10190,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,33,14.29,471.57
10190,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,85,21.31,1811.35
10190,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,105.36,526.8
10190,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,6,254.31,1525.86
10190,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,92,19.93,1833.56
10190,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,5,137.45,687.25
10191,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,99,22.19,2196.81
10191,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,118.12,472.48
10191,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,7,122.26,855.82
10191,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,91,19.4,1765.4
10192,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,35,25.41,889.35
10192,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,25,41.67,1041.75
10192,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,126.83,126.83
10192,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,21,20.15,423.15
10192,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,117.18,117.18
10192,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,26,20.99,545.74
10193,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,13,20.3,263.9
10194,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,128.63,643.15
10194,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,58,21.88,1269.04
10194,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,68,15.67,1065.56
10194,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,22,18.13,398.86
10194,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,237.74,475.48
10195,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,1,100.11,100.11
10195,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,61,16.26,991.86
10196,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,116.9,233.8
10196,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,31,17.86,553.66
10196,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,3,86.24,258.72
10196,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,34,12.02,408.68
10197,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,119.63,239.26
10197,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,22,14.73,324.06
10197,11,LA RIBERA,LA RIBERA,BOLITA,420GR,46,20.34,935.64
10198,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,77,15.87,1221.99
10198,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,6,133.34,800.04
10198,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,10,39.68,396.8
10198,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,246.01,984.04
10199,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,54,17.58,949.32
10199,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,108.12,432.48
10200,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,33,15.4,508.2
10201,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,131.88,263.76
10201,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,19,18.39,349.41
10201,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,11,15.85,174.35
10201,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,120.84,120.84
10202,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,5,84.43,422.15
10202,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,106,15.91,1686.46
10202,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,8,110.77,886.16
10202,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,8,100.11,800.88
10202,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,43,13.54,582.22
10203,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,36,18.55,667.8
10203,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,25,18.74,468.5
10203,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,111.77,111.77
10203,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,11,41.92,461.12
10203,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,248.52,248.52
10203,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,18,12.56,226.08
10204,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,116.68,583.4
10204,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,40,21.14,845.6
10205,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,30,40.43,1212.9
10206,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,133.7,267.4
10207,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,116.85,584.25
10207,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,49,19.79,969.71
10207,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,16,11.96,191.36
10207,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,36,17.65,635.4
10207,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,238.36,238.36
10208,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,56,17.25,966.0
10208,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,1,117.88,117.88
10208,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,13,33.26,432.38
10209,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,5,146.79,733.95
10209,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,40,16.93,677.2
10209,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,21,36.16,759.36
10209,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,58,19.26,1117.08
10209,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,255.15,510.3
10209,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,124.12,248.24
10210,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,60,19.58,1174.8
10210,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,120.0,360.0
10210,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,12,17.3,207.6
10210,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,255.44,510.88
10211,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,110.69,110.69
10211,11,LA RIBERA,LA RIBERA,BOLITA,420GR,71,19.12,1357.52
10211,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,105.45,105.45
10211,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,14,12.43,174.02
10212,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,64,24.01,1536.64
10212,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,125.6,125.6
10212,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,9,17.62,158.58
10212,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,100.97,302.91
10212,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,1,85.85,85.85
10213,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,248.5,745.5
10213,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,118.57,355.71
10213,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,41,14.89,610.49
10213,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,15,17.98,269.7
10213,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,129.25,517.0
10213,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,3,111.43,334.29
10214,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,73,26.04,1900.92
10214,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,3,88.96,266.88
10215,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,93,20.15,1873.95
10215,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,135.09,270.18
10215,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,10,41.48,414.8
10216,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,52,19.05,990.6
10216,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,30,19.12,573.6
10217,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,71,21.29,1511.59
10217,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,51,39.87,2033.37
10217,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,5,84.26,421.3
10217,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,237.75,475.5
10217,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,106,19.2,2035.2
10217,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,54,22.18,1197.72
10218,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,14,18.19,254.66
10218,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,2,88.34,176.68
10218,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,14,13.57,189.98
10219,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,48,20.19,969.12
10220,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,116.56,466.24
10221,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,9,18.24,164.16
10221,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,26,14.58,379.08
10221,20,CRISTY BARRA LAMINADA PVC,CRISTY,BARRA LAMINADA,3.5KG,1,119.27,119.27
10221,20,CRISTY BARRA LAMINADA PVC,CRISTY,BARRA LAMINADA,3.5KG,2,120.9,241.8
10221,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,14,13.43,188.02
10222,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,3,122.88,368.64
10222,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,13,34.8,452.4
10222,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,17,25.32,430.44
10222,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,247.32,741.96
10222,11,LA RIBERA,LA RIBERA,BOLITA,420GR,38,19.93,757.34
10223,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,11,17.98,197.78
10223,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,46,19.58,900.68
10223,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,125.6,502.4
10223,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,242.78,485.56
10224,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,38,18.08,687.04
10225,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,16,17.0,272.0
10225,22,CRISTY MOZARELLA,CRISTY,LAMINADO,200GR,14,17.18,240.52
10226,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,70,14.76,1033.2
10226,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,7,11.7,81.9
10226,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,1,137.43,137.43
10226,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,88,24.54,2159.52
10226,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,121.09,242.18
10227,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,118.11,236.22
10227,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,20,11.42,228.4
10227,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,28,18.06,505.68
10228,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,76,19.51,1482.76
10228,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,126.09,252.18
10228,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,11,11.63,127.93
10228,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,19,41.96,797.24
10228,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,55,20.8,1144.0
10228,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,254.52,509.04
10229,18,CRISTY BARRA LAMINADA,CRISTY,BARRA LAMINADA,3.5KG,1,124.16,124.16
10229,20,CRISTY BARRA LAMINADA PVC,CRISTY,BARRA LAMINADA,3.5KG,3,115.16,345.48
10229,11,LA RIBERA,LA RIBERA,BOLITA,420GR,15,19.65,294.75
10230,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,11,35.73,393.03
10230,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,46,19.41,892.86
10230,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,9,33.45,301.05
10230,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,25,18.5,462.5
10230,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,4,137.06,548.24
10231,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,49,26.04,1275.96
10231,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,1,86.99,86.99
10231,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,16,39.35,629.6
10231,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,4,138.85,555.4
10231,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,238.24,476.48
10232,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,104.44,208.88
10232,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,53,18.47,978.91
10232,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,12,40.98,491.76
10232,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,257.33,257.33
10232,24,CHIQUITANO LIGHT,CHIQUITANO,BOLITA,300GR,24,16.63,399.12
10232,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,11,12.18,133.98
10233,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,119.97,239.94
10233,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,60,20.49,1229.4
10233,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,26,11.92,309.92
10233,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,80,14.72,1177.6
10234,11,LA RIBERA,LA RIBERA,BOLITA,420GR,25,19.87,496.75
10234,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,18,19.32,347.76
10234,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,35,17.89,626.15
10234,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,1,87.21,87.21
10235,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,21,12.45,261.45
10235,11,LA RIBERA,LA RIBERA,BOLITA,420GR,7,19.81,138.67
10235,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,101.77,203.54
10235,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,13,18.74,243.62
10236,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,22,19.69,433.18
10236,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,1,105.47,105.47
10236,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,12,35.22,422.64
10237,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,29,36.64,1062.56
10237,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,67,24.9,1668.3
10237,23,LA RIBERA ESPECIAL,LA RIBERA,BARRA,2KG,3,86.68,260.04
10238,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,114.01,342.03
10238,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,36,41.7,1501.2
10238,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,80,20.23,1618.4
10238,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,23,38.34,881.82
10239,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,6,128.61,771.66
10239,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,36,14.09,507.24
10239,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,50,19.58,979.0
10239,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,246.82,740.46
10240,21,HOLANDESA MINI,HOLANDESA,BOLITA,200GR,21,15.44,324.24
10240,25,SAN JAVIER PREMIUM,SAN JAVIER,BARRA,4KG,3,134.37,403.11
10240,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,11,11.62,127.82
10241,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,109.0,218.0
10241,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,39,24.28,946.92
10241,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,11,41.32,454.52
10241,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,2,261.26,522.52
10242,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,120.67,482.68
10242,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,62,19.31,1197.22
