venta_id,producto_id,producto_nombre,producto_marca,producto_categoria,producto_peso,cantidad,precio_unitario,subtotal
8696,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,121.27,363.81
8697,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,31,19.84,615.04
8697,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,37,19.52,722.24
8697,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,52,24.26,1261.52
8698,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,35,18.45,645.75
8699,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,78,20.22,1577.16
8700,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,60,18.3,1098.0
8700,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,54,25.68,1386.72
8701,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,61,19.55,1192.55
8701,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,124.46,124.46
8701,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,113.38,113.38
8702,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,40,19.53,781.2
8702,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,32,19.88,636.16
8702,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,42,18.36,771.12
8703,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,63,18.05,1137.15
8703,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,103.23,206.46
8704,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,128.92,386.76
8704,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,118.31,118.31
8704,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,17,38.92,661.64
8705,11,LA RIBERA,LA RIBERA,BOLITA,420GR,25,19.53,488.25
8706,11,LA RIBERA,LA RIBERA,BOLITA,420GR,43,20.12,865.16
8706,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,115.17,115.17
8706,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,36,25.31,911.16
8707,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,67,24.88,1666.96
8708,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,84,19.42,1631.28
8709,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,4,102.02,408.08
8709,11,LA RIBERA,LA RIBERA,BOLITA,420GR,91,20.21,1839.11
8709,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,115.74,231.48
8710,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,54,22.08,1192.32
8710,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,106,19.13,2027.78
8710,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,1,106.64,106.64
8711,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,95,18.67,1773.65
8712,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,95,18.47,1754.65
8712,11,LA RIBERA,LA RIBERA,BOLITA,420GR,70,20.46,1432.2
8713,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,102,24.52,2501.04
8713,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,81,18.92,1532.52
8713,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,89,20.97,1866.33
8714,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,59,19.01,1121.59
8714,11,LA RIBERA,LA RIBERA,BOLITA,420GR,66,19.55,1290.3
8714,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,74,18.88,1397.12
8715,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,115.79,115.79
8715,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,78,21.25,1657.5
8716,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,76,19.43,1476.68
8716,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,66,25.43,1678.38
8717,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,57,19.45,1108.65
8717,11,LA RIBERA,LA RIBERA,BOLITA,420GR,31,19.72,611.32
8718,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,39,19.32,753.48
8718,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,52,24.61,1279.72
8719,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,77,18.68,1438.36
8719,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,25,18.77,469.25
8719,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,39,19.28,751.92
8720,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,33,24.38,804.54
8720,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,57,18.66,1063.62
8720,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,112.24,112.24
8721,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,51,24.59,1254.09
8721,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,65,20.06,1303.9
8721,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,56,19.02,1065.12
8722,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,30,18.19,545.7
8722,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,107.73,107.73
8722,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,71,18.66,1324.86
8723,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,127.5,382.5
8724,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,62,18.89,1171.18
8724,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,1,125.71,125.71
8724,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,31,18.96,587.76
8725,11,LA RIBERA,LA RIBERA,BOLITA,420GR,57,19.42,1106.94
8726,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,3,123.93,371.79
8726,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,59,18.14,1070.26
8727,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,72,18.82,1355.04
8727,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,65,18.32,1190.8
8728,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,120.09,240.18
8728,11,LA RIBERA,LA RIBERA,BOLITA,420GR,62,19.84,1230.08
8728,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,60,21.59,1295.4
8729,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,18,14.3,257.4
8730,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,49,19.0,931.0
8731,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,61,21.25,1296.25
8732,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,46,19.9,915.4
8732,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,67,18.3,1226.1
8732,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,61,19.01,1159.61
8733,11,LA RIBERA,LA RIBERA,BOLITA,420GR,42,19.67,826.14
8734,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,84,25.11,2109.24
8734,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,91,20.93,1904.63
8735,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,112.99,451.96
8735,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,92,24.69,2271.48
8736,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,121.62,243.24
8736,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,25,19.21,480.25
8736,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,26,33.96,882.96
8737,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,25,19.02,475.5
8737,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,16,34.17,546.72
8737,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,18,21.1,379.8
8737,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,27,19.51,526.77
8738,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,19,18.92,359.48
8738,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,128.47,256.94
8739,11,LA RIBERA,LA RIBERA,BOLITA,420GR,14,20.24,283.36
8739,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,105.04,210.08
8740,11,LA RIBERA,LA RIBERA,BOLITA,420GR,29,19.74,572.46
8740,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,24,20.25,486.0
8740,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,28,18.51,518.28
8741,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,14,40.6,568.4
8741,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,32,18.76,600.32
8742,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,33,12.34,407.22
8742,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,25,24.35,608.75
8743,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,32,19.4,620.8
8743,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,54,19.75,1066.5
8743,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,1,244.45,244.45
8743,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,38,14.31,543.78
8744,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,50,21.04,1052.0
8744,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,19,13.79,262.01
8744,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,250.59,751.77
8745,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,39,20.59,803.01
8745,11,LA RIBERA,LA RIBERA,BOLITA,420GR,39,20.37,794.43
8746,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,104.52,209.04
8746,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,23,19.56,449.88
8746,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,117.38,234.76
8746,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,31,21.46,665.26
8747,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,31,19.45,602.95
8747,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,13,34.3,445.9
8747,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,5,116.45,582.25
8748,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,20,20.39,407.8
8748,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,119.54,358.62
8748,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,34,13.8,469.2
8748,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,44,18.06,794.64
8749,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,59,19.62,1157.58
8749,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,53,21.36,1132.08
8749,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,5,127.82,639.1
8750,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,43,21.34,917.62
8750,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,14,12.29,172.06
8751,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,81,25.21,2042.01
8751,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,57,19.07,1086.99
8751,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,257.31,1029.24
8751,11,LA RIBERA,LA RIBERA,BOLITA,420GR,50,20.56,1028.0
8752,11,LA RIBERA,LA RIBERA,BOLITA,420GR,74,20.28,1500.72
8752,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,4,110.04,440.16
8752,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,40,34.15,1366.0
8752,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,74,21.97,1625.78
8753,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,109.91,549.55
8753,11,LA RIBERA,LA RIBERA,BOLITA,420GR,53,20.4,1081.2
8754,11,LA RIBERA,LA RIBERA,BOLITA,420GR,53,19.54,1035.62
8754,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,68,18.98,1290.64
8754,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,106.71,533.55
8755,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,82,19.48,1597.36
8755,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,49,40.81,1999.69
8756,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,4,128.18,512.72
8756,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,7,121.3,849.1
8756,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,49,18.07,885.43
8757,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,7,112.44,787.08
8757,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,74,25.36,1876.64
8757,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,56,19.9,1114.4
8758,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,4,254.25,1017.0
8758,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,44,18.83,828.52
8758,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,61,21.54,1313.94
8759,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,109.5,547.5
8759,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,121.5,364.5
8759,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,25,11.84,296.0
8759,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,42,25.34,1064.28
8760,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,117.55,235.1
8760,11,LA RIBERA,LA RIBERA,BOLITA,420GR,42,19.93,837.06
8760,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,54,20.43,1103.22
8760,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,53,19.26,1020.78
8761,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,43,20.29,872.47
8761,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,31,14.06,435.86
8761,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,30,38.87,1166.1
8761,11,LA RIBERA,LA RIBERA,BOLITA,420GR,43,20.52,882.36
8762,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,45,25.72,1157.4
8762,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,27,19.46,525.42
8762,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,5,116.81,584.05
8762,11,LA RIBERA,LA RIBERA,BOLITA,420GR,55,19.54,1074.7
8763,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,122.35,244.7
8763,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,36,39.46,1420.56
8763,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,130.67,392.01
8763,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,29,35.35,1025.15
8764,11,LA RIBERA,LA RIBERA,BOLITA,420GR,29,19.68,570.72
8764,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,13,12.11,157.43
8764,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,116.72,466.88
8764,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,23,20.49,471.27
8765,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,49,19.63,961.87
8765,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,25,40.51,1012.75
8765,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,132.61,265.22
8766,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,21,12.01,252.21
8766,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,14,39.55,553.7
8767,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,103.39,310.17
8767,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,34,35.4,1203.6
8767,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,12,40.64,487.68
8767,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,57,18.91,1077.87
8768,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,55,24.62,1354.1
8768,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,49,18.13,888.37
8769,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,49,20.38,998.62
8769,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,124.0,248.0
8770,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,126.67,380.01
8770,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,36,19.98,719.28
8770,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,57,18.09,1031.13
8770,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,26,41.0,1066.0
8771,11,LA RIBERA,LA RIBERA,BOLITA,420GR,58,20.12,1166.96
8771,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,28,21.26,595.28
8771,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,117.48,234.96
8771,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,128.99,386.97
8772,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,34,13.72,466.48
8772,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,43,18.63,801.09
8772,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,21,18.53,389.13
8773,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,33,14.28,471.24
8773,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,29,34.11,989.19
8773,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,113.08,226.16
8774,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,35,19.01,665.35
8774,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,106.0,318.0
8774,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,29,21.89,634.81
8774,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,55,19.06,1048.3
8775,17,SAN JAVIER BLOQUE,SAN JAVIER,QUESO ARTESANAL,8KG,3,247.4,742.2
8775,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,27,25.65,692.55
8775,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,129.12,258.24
8776,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,55,19.02,1046.1
8776,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,35,18.97,663.95
8776,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,26,19.51,507.26
8777,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,3,130.86,392.58
8777,11,LA RIBERA,LA RIBERA,BOLITA,420GR,30,20.2,606.0
8777,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,28,36.01,1008.28
8777,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,103.64,207.28
8778,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,31,19.42,602.02
8778,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,47,20.59,967.73
8779,11,LA RIBERA,LA RIBERA,BOLITA,420GR,21,19.41,407.61
8779,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,28,19.28,539.84
8779,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,26,39.59,1029.34
8780,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,4,113.07,452.28
8780,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,37,21.14,782.18
8781,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,36,18.71,673.56
8781,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,67,19.05,1276.35
8781,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,30,13.88,416.4
8781,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,36,33.98,1223.28
8782,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,62,21.24,1316.88
8782,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,70,19.35,1354.5
8782,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,44,25.25,1111.0
8783,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,35,19.36,677.6
8783,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,7,132.47,927.29
8783,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,42,12.09,507.78
8783,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,2,121.43,242.86
8784,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,35,24.57,859.95
8784,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,77,21.78,1677.06
8784,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,107.39,214.78
8784,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,46,13.98,643.08
8785,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,21,18.73,393.33
8785,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,1,131.86,131.86
8785,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,110.31,220.62
8785,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,1,116.34,116.34
8786,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,111.14,111.14
8786,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,19,19.25,365.75
8787,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,17,24.39,414.63
8787,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,28,19.0,532.0
8788,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,16,34.81,556.96
8788,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,18,14.02,252.36
8788,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,35,18.84,659.4
8789,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,1,107.27,107.27
8789,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,32,18.54,593.28
8789,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,23,19.55,449.65
8789,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,1,117.36,117.36
8790,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,14,40.41,565.74
8790,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,20,18.03,360.6
8791,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,126.55,253.1
8791,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,34,19.11,649.74
8791,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,23,11.84,272.32
8792,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,29,12.01,348.29
8792,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,36,21.38,769.68
8793,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,30,20.34,610.2
8793,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,24,24.83,595.92
8794,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,32,18.76,600.32
8794,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,32,24.44,782.08
8794,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,120.08,360.24
8794,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,2,132.3,264.6
8795,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,57,18.3,1043.1
8795,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,38,19.46,739.48
8795,11,LA RIBERA,LA RIBERA,BOLITA,420GR,37,19.94,737.78
8795,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,31,13.68,424.08
8796,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,49,20.95,1026.55
8796,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,36,34.59,1245.24
8796,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,41,25.28,1036.48
8796,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,32,19.18,613.76
8797,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,35,11.75,411.25
8797,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,3,105.34,316.02
8798,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,5,108.32,541.6
8798,11,LA RIBERA,LA RIBERA,BOLITA,420GR,44,19.55,860.2
8798,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,33,40.62,1340.46
8798,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,28,13.8,386.4
8799,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,31,18.54,574.74
8799,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,26,19.05,495.3
8800,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,37,25.69,950.53
8800,12,CHIQUITANO,CHIQUITANO,BOLITA,420GR,22,19.04,418.88
8801,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,18,40.43,727.74
8801,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,22,25.17,553.74
8801,11,LA RIBERA,LA RIBERA,BOLITA,420GR,21,19.82,416.22
8801,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,28,19.13,535.64
8802,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,110.6,331.8
8802,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,60,24.97,1498.2
8802,19,CHIQUITANO PVC,CHIQUITANO,BOLITA,420GR,53,19.21,1018.13
8802,15,QUE QUESITOS,QUE QUESITOS,BOLITA,420GR,52,19.33,1005.16
8803,8,CRISTY LAMINADO 500,CRISTY,LAMINADO,500GR,14,35.09,491.26
8803,2,HOLANDESA BOLITA,HOLANDESA,BOLITA,500GR,58,25.4,1473.2
8803,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,3,110.75,332.25
8804,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,2,119.49,238.98
8804,14,SANTA ROSA,SANTA ROSA,BARRA,3.500KG,2,105.39,210.78
8804,16,EL CORRALITO,CORRALITO,BARRA,3.500KG,3,123.99,371.97
8805,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,117.22,234.44
8805,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,49,20.99,1028.51
8805,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,4,112.27,449.08
8805,10,CRISTY CHEDDAR 500,CRISTY,LAMINADO,500GR,26,39.38,1023.88
8806,9,CRISTY CHEDDAR,CRISTY,LAMINADO,160GR,36,14.25,513.0
8806,11,LA RIBERA,LA RIBERA,BOLITA,420GR,34,20.13,684.42
8807,1,SAN JAVIER,SAN JAVIER,BOLITA,420GR,43,21.86,939.98
8807,7,CRISTY LAMINADO,CRISTY,LAMINADO,160GR,19,12.14,230.66
8807,4,HOLANDESA CHEDDAR,HOLANDESA,BARRA,3.500KG,4,126.18,504.72
8807,11,LA RIBERA,LA RIBERA,BOLITA,420GR,46,20.25,931.5
8808,5,CRISTY BOLITA,CRISTY,BOLITA,420GR,28,19.99,559.72
8808,6,CRISTY BARRA,CRISTY,BARRA,3.500KG,2,115.19,230.38
8808,13,LA MARAVILLA,LA MARAVILLA,BARRA,3.500KG,2,112.42,224.84
8809,3,HOLANDESA BARRA,HOLANDESA,BARRA,3.500KG,3,121.17,363.51
