cliente_id,producto_id,cantidad_total,valor_total,frecuencia_compra,tipo_negocio,ciudad,categoria,marca,cantidad_norm,valor_norm,frecuencia_norm,rating
94,20,2,243.73000000000002,2,PIZZERIA,LA PAZ,BARRA LAMINADA,CRISTY,-1.0703477348071881,-1.4968233624160445,-1.9176485741559188,1.0279629483894093
94,21,773,11657.82,15,PIZZERIA,LA PAZ,BOLITA,HOLANDESA,1.2411465646763582,0.34695991417658406,0.06603350139019915,2.4596293356782555
94,22,312,5636.92,16,PIZZERIA,LA PAZ,LAMINADO,CRISTY,-0.140953139684102,-0.6256305183534342,0.21862443027836206,1.825895918161363
94,23,48,4070.91,13,PIZZERIA,LA PAZ,BARRA,LA RIBERA,-0.9324375690792462,-0.878597075387488,-0.23914835638612672,1.4717182776115956
94,24,872,14226.61,17,PIZZERIA,LA PAZ,BOLITA,CHIQUITANO,1.5379532256995374,0.7619112631740407,0.371215359166525,2.700047211301892
94,25,71,9985.78,20,PIZZERIA,LA PAZ,BARRA,SAN JAVIER,-0.8634824862152753,0.07686572446948198,0.8289881458310138,1.905209786211365
95,1,1051,22581.25,20,FRIAL,LA PAZ,BOLITA,SAN JAVIER,2.0746036532060934,2.111484073091593,0.8289881458310138,3.288363042150839
95,2,758,19014.62,18,FRIAL,LA PAZ,BOLITA,HOLANDESA,1.196175858460725,1.5353459186006466,0.5238062880546879,2.8413338100441843
95,3,41,4899.62,13,FRIAL,LA PAZ,BARRA,HOLANDESA,-0.9534238986465418,-0.7447308066665407,-0.23914835638612672,1.5031157305963905
95,4,67,8690.51,19,FRIAL,LA PAZ,BARRA,HOLANDESA,-0.8754746745394442,-0.13236665101311318,0.6763972169428508,1.8224548594362424
95,5,1084,21555.47,19,FRIAL,LA PAZ,BOLITA,CRISTY,2.1735392068804864,1.945783959507139,0.6763972169428508,3.2485710257629785
95,6,70,8125.01,20,FRIAL,LA PAZ,BARRA,CRISTY,-0.8664805332963176,-0.22371510217418966,0.8289881458310138,1.8207695970474225
95,7,680,8168.81,33,FRIAL,LA PAZ,LAMINADO,CRISTY,0.9623281861394324,-0.2166398375219259,2.8126702213771315,2.6072987544290473
95,8,335,11706.02,17,FRIAL,LA PAZ,LAMINADO,CRISTY,-0.07199805682013109,0.3547459360085274,0.371215359166525,2.1389880506371135
95,9,510,7130.400000000001,20,FRIAL,LA PAZ,LAMINADO,CRISTY,0.4526601823622562,-0.3843801472835057,0.8289881458310138,2.142998557062965
95,10,654,26341.92,30,FRIAL,LA PAZ,LAMINADO,CRISTY,0.8843789620323349,2.7189666192064035,2.354897434712643,3.338488985866246
95,11,852,16893.87,17,FRIAL,LA PAZ,BOLITA,LA RIBERA,1.477992284078693,1.192769034781278,0.371215359166525,2.8032118291163624
95,12,965,17924.53,23,FRIAL,LA PAZ,BOLITA,CHIQUITANO,1.816771604236463,1.359257442692286,1.2867609324955025,3.0710806772970103
95,13,48,5174.58,15,FRIAL,LA PAZ,BARRA,LA MARAVILLA,-0.9324375690792462,-0.7003149443654804,0.06603350139019915,1.5637503199776344
95,14,72,7530.89,21,FRIAL,LA PAZ,BARRA,SANTA ROSA,-0.8604844391342331,-0.31968670571763574,0.9815790747191767,1.8169645049206142
95,15,582,11165.91,14,FRIAL,LA PAZ,BOLITA,QUE QUESITOS,0.6685195721972955,0.2674988768456466,-0.08655742749796379,2.257030125515559
95,16,48,5901.79,15,FRIAL,LA PAZ,BARRA,CORRALITO,-0.9324375690792462,-0.5828445514939571,0.06603350139019915,1.5964246035123604
95,17,92,22877.55,40,FRIAL,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.8005234975133889,2.159347107714099,3.880806723594272,2.9263923739312876
95,18,2,247.91,2,FRIAL,LA PAZ,BARRA LAMINADA,CRISTY,-1.0703477348071881,-1.496148143095349,-1.9176485741559188,1.0281507600327795
95,19,831,15953.86,16,FRIAL,LA PAZ,BOLITA,CHIQUITANO,1.4150332953768066,1.0409238401288936,0.21862443027836206,2.7222427253573853
95,20,6,706.55,3,FRIAL,LA PAZ,BARRA LAMINADA,CRISTY,-1.0583555464830192,-1.4220613992571243,-1.765057645267756,1.0733150515943355
95,21,522,7854.86,14,FRIAL,LA PAZ,BOLITA,HOLANDESA,0.48863674733476276,-0.26735397764928226,-0.08655742749796379,2.058227042723011
95,22,275,4949.84,14,FRIAL,LA PAZ,LAMINADO,CRISTY,-0.25188088168266387,-0.7366184826748354,-0.08655742749796379,1.7217272362892446
95,23,45,3818.2,15,FRIAL,LA PAZ,BARRA,LA RIBERA,-0.9414317103223728,-0.9194187678594873,0.06603350139019915,1.5003050773821982
95,24,976,15916.38,18,FRIAL,LA PAZ,BOLITA,CHIQUITANO,1.8497501221279276,1.0348694812438057,0.5238062880546879,2.8839178319677856
95,25,43,6031.45,11,FRIAL,LA PAZ,BARRA,SAN JAVIER,-0.9474278044844573,-0.5618998296945845,-0.5443302141624525,1.5131947807894157
96,1,529,11488.06,16,RESTAURANTE,LA PAZ,BOLITA,SAN JAVIER,0.5096230769020582,0.3195376098987691,0.21862443027836206,2.2697507644562
96,2,847,21113.84,19,RESTAURANTE,LA PAZ,BOLITA,HOLANDESA,1.463002048673482,1.8744449383112656,0.6763972169428508,3.0310928736059606
96,3,85,10217.18,24,RESTAURANTE,LA PAZ,BARRA,HOLANDESA,-0.8215098270806843,0.11424509069171551,1.4393518613836656,2.0121675380249924
96,4,51,6562.14,15,RESTAURANTE,LA PAZ,BARRA,HOLANDESA,-0.9234434278361195,-0.4761744370391085,0.06603350139019915,1.6285965116257692
96,5,608,12126.28,14,RESTAURANTE,LA PAZ,BOLITA,CRISTY,0.7464687963043931,0.42263293881127545,-0.08655742749796379,2.32186203073167
96,6,58,6631.79,16,RESTAURANTE,LA PAZ,BARRA,CRISTY,-0.9024570982688241,-0.46492347395622796,0.21862443027836206,1.6587847998524188
96,7,435,5206.39,18,RESTAURANTE,LA PAZ,LAMINADO,CRISTY,0.2278066512840902,-0.6951764930278431,0.5238062880546879,1.9515649994127982
96,8,626,22118.2,25,RESTAURANTE,LA PAZ,LAMINADO,CRISTY,0.8004336437631528,2.0366849567164627,1.5919427902718284,3.0192560719983907
96,9,348,4942.22,17,RESTAURANTE,LA PAZ,LAMINADO,CRISTY,-0.03302344476658233,-0.7378493848814621,0.371215359166525,1.8459244033891415
96,10,560,22294.81,29,RESTAURANTE,LA PAZ,LAMINADO,CRISTY,0.6025625364143669,2.06521378069446,2.20230650582448,3.0570397267633607
96,11,1142,22797.9,20,RESTAURANTE,LA PAZ,BOLITA,LA RIBERA,2.347425937580935,2.1464807874046743,0.8289881458310138,3.373982618238447
96,12,754,14028.48,18,RESTAURANTE,LA PAZ,BOLITA,CHIQUITANO,1.1841836701365562,0.7299061904445197,0.5238062880546879,2.613965861776377
96,13,42,4630.11,12,RESTAURANTE,LA PAZ,BARRA,LA MARAVILLA,-0.9504258515654995,-0.7882662992791344,-0.39173928527428964,1.4706187623526046
96,14,52,5429.35,14,RESTAURANTE,LA PAZ,BARRA,SANTA ROSA,-0.9204453807550774,-0.6591604883048129,-0.08655742749796379,1.5573114966143948
96,15,1026,19694.25,20,RESTAURANTE,LA PAZ,BOLITA,QUE QUESITOS,1.999652476180038,1.6451304417882726,0.8289881458310138,3.137799599280529
96,16,49,6098.18,13,RESTAURANTE,LA PAZ,BARRA,CORRALITO,-0.929439521998204,-0.5511205509218547,-0.23914835638612672,1.563639480799729
96,17,70,17580.93,34,RESTAURANTE,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.8664805332963176,1.3037537683882263,2.9652611502652944,2.54273488397051
96,18,2,240.97,2,RESTAURANTE,LA PAZ,BARRA LAMINADA,CRISTY,-1.0703477348071881,-1.4972692010105706,-1.9176485741559188,1.0278389387875668
96,19,724,13822.34,17,RESTAURANTE,LA PAZ,BOLITA,CHIQUITANO,1.0942422577052897,0.6966072165765368,0.371215359166525,2.5584651453561897
96,20,7,844.44,2,RESTAURANTE,LA PAZ,BARRA LAMINADA,CRISTY,-1.055357499401977,-1.3997872384603056,-1.9176485741559188,1.0591229789268584
96,21,936,13902.96,20,RESTAURANTE,LA PAZ,BOLITA,HOLANDESA,1.729828238886239,0.7096302265369363,0.8289881458310138,2.8025396929237747
96,22,485,8716.15,21,RESTAURANTE,LA PAZ,LAMINADO,CRISTY,0.37770900533620083,-0.12822487508425387,0.9815790747191767,2.2146218266829445
96,23,51,4402.18,14,RESTAURANTE,LA PAZ,BARRA,LA RIBERA,-0.9234434278361195,-0.825085136543757,-0.08655742749796379,1.5103258016880832
96,24,759,12445.94,23,RESTAURANTE,LA PAZ,BOLITA,CHIQUITANO,1.1991739055417672,0.47426944791498843,1.2867609324955025,2.6531378256252482
96,25,75,10524.67,24,RESTAURANTE,LA PAZ,BARRA,SAN JAVIER,-0.8514902978911065,0.16391571005072417,1.4393518613836656,2.017644335035632
97,1,579,12278.79,14,PUESTO DE MERCADO,LA PAZ,BOLITA,SAN JAVIER,0.6595254309541689,0.4472687518733016,-0.08655742749796379,2.3045312414148595
97,2,746,18611.19,17,PUESTO DE MERCADO,LA PAZ,BOLITA,HOLANDESA,1.1601992934882184,1.4701775620101725,0.371215359166525,2.7919789271568263
97,3,57,6863.63,16,PUESTO DE MERCADO,LA PAZ,BARRA,HOLANDESA,-0.9054551453498663,-0.4274730320160264,0.21862443027836206,1.6683677023230836
97,4,37,4831.93,10,PUESTO DE MERCADO,LA PAZ,BARRA,HOLANDESA,-0.9654160869707106,-0.7556651597330185,-0.6969211430506155,1.4330741905476918
97,5,786,15649.84,14,PUESTO DE MERCADO,LA PAZ,BOLITA,CRISTY,1.280121176729907,0.9918137497274957,-0.08655742749796379,2.628614085479771
97,6,33,3834.12,8,PUESTO DE MERCADO,LA PAZ,BARRA,CRISTY,-0.9774082752948794,-0.9168471191548289,-1.0021030008269414,1.3424629291101218
97,7,446,5349.22,21,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,0.26078516917555455,-0.6721043457611118,0.9815790747191767,2.0308199845293444
97,8,325,11296.22,12,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.10197852763055323,0.2885485968647445,-0.39173928527428964,2.0061287076232563
97,9,291,4014.71,14,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.20391212838598846,-0.8876753830006665,-0.08655742749796379,1.6930533614279928
97,10,384,15418.64,20,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,0.07490625015093734,0.954466690649793,0.8289881458310138,2.4103256795585786
97,11,921,18452.01,19,PUESTO DE MERCADO,LA PAZ,BOLITA,LA RIBERA,1.6848575326706057,1.4444643056780413,0.6763972169428508,2.9732030517452266
97,12,671,12579.62,16,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.9353457624100525,0.4958635433194318,0.21862443027836206,2.4372100433068264
97,13,55,6013.8,11,PUESTO DE MERCADO,LA PAZ,BARRA,LA MARAVILLA,-0.9114512395119507,-0.5647509351994351,-0.5443302141624525,1.5224085973810397
97,14,41,4289.17,13,PUESTO DE MERCADO,LA PAZ,BARRA,SANTA ROSA,-0.9534238986465418,-0.8433402885609335,-0.23914835638612672,1.4756875923917818
97,15,672,12832.5,12,PUESTO DE MERCADO,LA PAZ,BOLITA,QUE QUESITOS,0.9383438094910946,0.5367126968642822,-0.39173928527428964,2.3645200447765364
97,16,43,5390.03,13,PUESTO DE MERCADO,LA PAZ,BARRA,CORRALITO,-0.9474278044844573,-0.6655120729195849,-0.23914835638612672,1.5268181579093565
97,17,54,13573.38,25,PUESTO DE MERCADO,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.914449286592993,0.6563912830644915,1.5919427902718284,2.158335498930933
97,18,6,710.24,3,PUESTO DE MERCADO,LA PAZ,BARRA LAMINADA,CRISTY,-1.0583555464830192,-1.4214653324405293,-1.765057645267756,1.073480847040277
97,19,824,15631.12,17,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,1.3940469658095112,0.988789800999405,0.371215359166525,2.723125875367878
97,20,2,242.06,1,PUESTO DE MERCADO,LA PAZ,BARRA LAMINADA,CRISTY,-1.0703477348071881,-1.4970931270728773,-2.070239503044082,1.0066663991620595
97,21,655,10005.66,16,PUESTO DE MERCADO,LA PAZ,BOLITA,HOLANDESA,0.887377009113377,0.08007705463585178,0.21862443027836206,2.308216942179201
97,22,331,6049.37,15,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.08399024514429995,-0.5590051095446172,0.06603350139019915,1.8390503785301044
97,23,25,2158.82,7,PUESTO DE MERCADO,LA PAZ,BARRA,LA RIBERA,-1.001392651943217,-1.1874679153177845,-1.1546939297151042,1.239297252307227
97,24,682,11334.03,14,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.9683242803015168,0.29465626253830846,-0.08655742749796379,2.3479743361943406
97,25,36,5010.14,13,PUESTO DE MERCADO,LA PAZ,BARRA,SAN JAVIER,-0.9684141340517528,-0.7268778785987737,-0.23914835638612672,1.5039119859714059
98,1,616,13592.08,14,PUESTO DE MERCADO,LA PAZ,BOLITA,SAN JAVIER,0.7704531729527307,0.6594120010781293,-0.08655742749796379,2.3943931454264487
98,2,596,14802.82,15,PUESTO DE MERCADO,LA PAZ,BOLITA,HOLANDESA,0.7104922313318865,0.8549897619247459,0.06603350139019915,2.4533363554716634
98,3,62,7376.5,19,PUESTO DE MERCADO,LA PAZ,BARRA,HOLANDESA,-0.8904649099446552,-0.3446262059382522,0.6763972169428508,1.7592455357849475
98,4,33,4328.7,9,PUESTO DE MERCADO,LA PAZ,BARRA,HOLANDESA,-0.9774082752948794,-0.8369547814444042,-0.8495120719387784,1.3859064250201378
98,5,765,15230.85,16,PUESTO DE MERCADO,LA PAZ,BOLITA,CRISTY,1.2171621880280206,0.9241318972925189,0.21862443027836206,2.6347194825357123
98,6,48,5496.82,13,PUESTO DE MERCADO,LA PAZ,BARRA,CRISTY,-0.9324375690792462,-0.648261673097319,-0.23914835638612672,1.5357858614388271
98,7,501,6091.75,18,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,0.42567775863287627,-0.5521592256185228,0.5238062880546879,2.0463827925457467
98,8,378,13395.689999999999,19,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,0.056917967664684065,0.6276880005060268,0.6763972169428508,2.2932075435034043
98,9,359,5016.33,17,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-4.4926875117985045e-05,-0.7258779724755429,0.371215359166525,1.8584271858477752
98,10,328,13281.07,14,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.09298438638742659,0.609172775975377,-0.08655742749796379,2.140254774180554
98,11,608,12291.18,11,PUESTO DE MERCADO,LA PAZ,BOLITA,LA RIBERA,0.7464687963043931,0.44927017947698983,-0.5443302141624525,2.265606611835508
98,12,539,10130.87,12,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.5396035477124803,0.1003029424694123,-0.39173928527428964,2.132223823103659
98,13,54,5884.22,13,PUESTO DE MERCADO,LA PAZ,BARRA,LA MARAVILLA,-0.914449286592993,-0.5856827341409953,-0.23914835638612672,1.5581955612165315
98,14,53,5528.97,17,PUESTO DE MERCADO,LA PAZ,BARRA,SANTA ROSA,-0.9174473336740352,-0.6430682996139792,0.371215359166525,1.6262859717248612
98,15,1198,22658.98,24,PUESTO DE MERCADO,LA PAZ,BOLITA,QUE QUESITOS,2.5153165741192987,2.1240402448135214,1.4393518613836656,3.4993254880501232
98,16,24,3015.0099999999998,7,PUESTO DE MERCADO,LA PAZ,BARRA,CORRALITO,-1.0043906990242593,-1.0491626449382936,-1.1546939297151042,1.2769328340932287
98,17,69,17372.89,34,PUESTO DE MERCADO,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.8694785803773598,1.2701478766472,2.9652611502652944,2.53255353149246
98,18,3,366.93,1,PUESTO DE MERCADO,LA PAZ,BARRA LAMINADA,CRISTY,-1.067349687726146,-1.4769221613850194,-2.070239503044082,1.0131108391092272
98,19,787,14842.77,17,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,1.2831192238109492,0.8614431140447902,0.371215359166525,2.65685005845454
98,21,719,10739.210000000001,17,PUESTO DE MERCADO,LA PAZ,BOLITA,HOLANDESA,1.0792520223000788,0.19857158398900432,0.371215359166525,2.415767464164495
98,22,336,6016.51,16,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.06900000973908889,-0.5643131733910416,0.21862443027836206,1.8629649802244705
98,23,51,4379.84,12,PUESTO DE MERCADO,LA PAZ,BARRA,LA RIBERA,-0.9234434278361195,-0.8286938445878569,-0.39173928527428964,1.4668790139453378
98,24,677,11050.34,14,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.9533340448963058,0.24883019337847495,-0.08655742749796379,2.3310583360830117
98,25,59,8127.44,16,PUESTO DE MERCADO,LA PAZ,BARRA,SAN JAVIER,-0.8994590511877819,-0.22332257036813952,0.21862443027836206,1.72681977676103
99,1,1062,22518.21,22,FRIAL,LA PAZ,BOLITA,SAN JAVIER,2.1075821710975577,2.101300861135458,1.1341700036073397,3.337146564744301
99,2,1076,27033.29,25,FRIAL,LA PAZ,BOLITA,HOLANDESA,2.1495548302321486,2.830647571777993,1.5919427902718284,3.6153528931477945
99,3,44,5277.42,14,FRIAL,LA PAZ,BARRA,HOLANDESA,-0.9444297574034151,-0.6837026106476994,-0.08655742749796379,1.5438138948082871
99,4,51,6628.21,15,FRIAL,LA PAZ,BARRA,HOLANDESA,-0.9234434278361195,-0.46550177184333075,0.06603350139019915,1.6315651037974106
99,5,894,18072.59,21,FRIAL,LA PAZ,BOLITA,CRISTY,1.603910261482466,1.3831744217885003,0.9815790747191767,2.9760829445664596
99,6,56,6408.71,16,FRIAL,LA PAZ,BARRA,CRISTY,-0.9084531924309085,-0.5009588629659767,0.21862443027836206,1.647093780822257
99,7,681,8176.97,29,FRIAL,LA PAZ,LAMINADO,CRISTY,0.9653262332204746,-0.2153217060250658,2.20230650582448,2.5236132378687275
99,8,334,11513.25,16,FRIAL,LA PAZ,LAMINADO,CRISTY,-0.07499610390117331,0.3236066947524341,0.21862443027836206,2.1082712803285286
99,9,337,4671.28,15,FRIAL,LA PAZ,LAMINADO,CRISTY,-0.06600196265804667,-0.7816158735774518,0.06603350139019915,1.7821348203524408
99,10,363,14597.78,21,FRIAL,LA PAZ,LAMINADO,CRISTY,0.011947261449050867,0.8218684773516831,0.9815790747191767,2.377153135120016
99,11,1234,24745.21,25,FRIAL,LA PAZ,BOLITA,LA RIBERA,2.6232462690368186,2.4610409154868593,1.5919427902718284,3.6443039812676505
99,12,432,7876.15,11,FRIAL,LA PAZ,BOLITA,CHIQUITANO,0.21881251004096355,-0.2639148821139696,-0.5443302141624525,1.92046771317065
99,13,63,6874.45,20,FRIAL,LA PAZ,BARRA,LA MARAVILLA,-0.8874668628636131,-0.42572521549690556,0.8289881458310138,1.7587433381398485
99,14,53,5542.92,16,FRIAL,LA PAZ,BARRA,SANTA ROSA,-0.9174473336740352,-0.64081487628295,0.21862443027836206,1.6056912449543153
99,15,785,14733.39,14,FRIAL,LA PAZ,BOLITA,QUE QUESITOS,1.2771231296488648,0.8437743367008492,-0.08655742749796379,2.5866031525520086
99,16,48,6075.84,14,FRIAL,LA PAZ,BARRA,CORRALITO,-0.9324375690792462,-0.5547292589659546,-0.08655742749796379,1.5830233322689795
99,17,82,20432.88,36,FRIAL,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.830503968323811,1.7644455726125097,3.2704430080416205,2.723325770530212
99,19,871,16451.79,18,FRIAL,LA PAZ,BOLITA,CHIQUITANO,1.5349551786184952,1.1213573225102107,0.5238062880546879,2.8204144179642325
99,20,1,121.68,1,FRIAL,LA PAZ,BARRA LAMINADA,CRISTY,-1.0733457818882302,-1.5165387973660167,-2.070239503044082,1.0004236994729618
99,21,777,11805.84,17,FRIAL,LA PAZ,BOLITA,HOLANDESA,1.2531387530005271,0.3708704318438919,0.371215359166525,2.51205866974275
99,22,381,6898.49,16,FRIAL,LA PAZ,LAMINADO,CRISTY,0.0659121089078107,-0.42184189672429323,0.21862443027836206,1.9401189207600706
99,23,26,2187.51,10,FRIAL,LA PAZ,BARRA,LA RIBERA,-0.9983946048621749,-1.182833455434829,-0.6969211430506155,1.305084770512373
99,24,836,13778.92,21,FRIAL,LA PAZ,BOLITA,CHIQUITANO,1.4300235307820177,0.6895933354988818,0.9815790747191767,2.734797555825292
99,25,62,8522.6,19,FRIAL,LA PAZ,BARRA,SAN JAVIER,-0.8904649099446552,-0.1594901142040174,0.6763972169428508,1.810740972260174
100,1,423,9006.79,8,PUESTO DE MERCADO,LA PAZ,BOLITA,SAN JAVIER,0.19183008631158366,-0.08127613265197203,-1.0021030008269414,1.900098836098499
100,2,285,7075.32,6,PUESTO DE MERCADO,LA PAZ,BOLITA,HOLANDESA,-0.22190041087224174,-0.39327753488731154,-1.3072848586032673,1.655794135776917
100,3,15,1818.62,6,PUESTO DE MERCADO,LA PAZ,BARRA,HOLANDESA,-1.0313731227536393,-1.2424223681648194,-1.3072848586032673,1.1944511656766559
100,4,20,2605.81,8,PUESTO DE MERCADO,LA PAZ,BARRA,HOLANDESA,-1.0163828873484282,-1.1152630626484838,-1.0021030008269414,1.2764329607852627
100,5,374,7470.6900000000005,10,PUESTO DE MERCADO,LA PAZ,BOLITA,CRISTY,0.04492577934051521,-0.32941115622143197,-0.6969211430506155,1.8326620324539027
100,6,43,4933.23,10,PUESTO DE MERCADO,LA PAZ,BARRA,CRISTY,-0.9474278044844573,-0.7393015910281255,-0.6969211430506155,1.4426291268880327
100,7,191,2280.44,9,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.5037168364902098,-1.1678219407285535,-0.8495120719387784,1.4256328691957383
100,8,233,8173.59,9,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.37779885908643684,-0.21586769676763778,-0.8495120719387784,1.7254420527199066
100,9,417,5869.96,18,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,0.17384180382533038,-0.5879862335460474,0.5238062880546879,1.9663695996289168
100,10,190,7491.81,9,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.5067148835712519,-0.32599952175897057,-0.8495120719387784,1.6589511095876002
100,11,311,6276.12,5,PUESTO DE MERCADO,LA PAZ,BOLITA,LA RIBERA,-0.1439511867651442,-0.5223768844327268,-1.45987578749143,1.6203452602153765
100,12,499,9450.16,12,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.41968166447079186,-0.009656039298680454,-0.39173928527428964,2.0682826684098754
100,13,30,3369.9,10,PUESTO DE MERCADO,LA PAZ,BARRA,LA MARAVILLA,-0.9864024165380061,-0.9918352323254654,-0.6969211430506155,1.3615463698641679
100,14,50,5169.39,12,PUESTO DE MERCADO,LA PAZ,BARRA,SANTA ROSA,-0.9264414749171618,-0.7011533147660568,-0.39173928527428964,1.5015203928810568
100,15,698,13279.980000000001,16,PUESTO DE MERCADO,LA PAZ,BOLITA,QUE QUESITOS,1.0162930335981923,0.608996702037684,0.21862443027836206,2.4911933393552066
100,16,23,2878.08,9,PUESTO DE MERCADO,LA PAZ,BARRA,CORRALITO,-1.0073887461053015,-1.0712817314413638,-0.8495120719387784,1.3123895549672921
100,17,44,11073.83,21,PUESTO DE MERCADO,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.9444297574034151,0.25262466750362733,0.9815790747191767,1.9528030814178594
100,19,407,7680.72,8,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.14386133301490825,-0.29548380839232347,-1.0021030008269414,1.8271746994792675
100,21,841,12560.25,18,PUESTO DE MERCADO,LA PAZ,BOLITA,HOLANDESA,1.4450137661872287,0.4927345963716155,0.5238062880546879,2.6205464527042874
100,22,320,5739.05,13,PUESTO DE MERCADO,LA PAZ,LAMINADO,CRISTY,-0.1169687630357643,-0.6091328749987379,-0.23914835638612672,1.7734914121163907
100,23,26,2231.37,8,PUESTO DE MERCADO,LA PAZ,BARRA,LA RIBERA,-0.9983946048621749,-1.1757484986392062,-1.0021030008269414,1.2646124159732395
100,24,380,6206.35,8,PUESTO DE MERCADO,LA PAZ,BOLITA,CHIQUITANO,0.0629140618267685,-0.5336472318023258,-1.0021030008269414,1.7384143483866594
100,25,18,2521.86,7,PUESTO DE MERCADO,LA PAZ,BARRA,SAN JAVIER,-1.0223789815105127,-1.1288239865653225,-1.1546939297151042,1.2497716794623224
101,1,598,12733.49,11,PIZZERIA,LA PAZ,BOLITA,SAN JAVIER,0.7164883254939709,0.5207190449642678,-0.5443302141624525,2.2771410083100596
101,2,1077,26890.43,19,PIZZERIA,LA PAZ,BOLITA,HOLANDESA,2.152552877313191,2.8075705784395817,0.6763972169428508,3.4824388658139007
101,3,48,5799.3,14,PIZZERIA,LA PAZ,BARRA,HOLANDESA,-0.9324375690792462,-0.5994003477088089,-0.08655742749796379,1.5705981093365486
101,4,46,6008.53,10,PIZZERIA,LA PAZ,BARRA,HOLANDESA,-0.9384336632413307,-0.5656022284578239,-0.6969211430506155,1.49344515974221
101,5,658,12931.18,13,PIZZERIA,LA PAZ,BOLITA,CRISTY,0.8963711503565037,0.5526530419758209,-0.23914835638612672,2.378500694607183
101,6,55,6411.51,11,PIZZERIA,LA PAZ,BARRA,CRISTY,-0.9114512395119507,-0.5005065629425443,-0.5443302141624525,1.5402781114204451
101,7,417,5040.14,18,PIZZERIA,LA PAZ,LAMINADO,CRISTY,0.17384180382533038,-0.722031806919141,0.5238062880546879,1.9290849446285918
101,8,243,8305.23,10,PIZZERIA,LA PAZ,LAMINADO,CRISTY,-0.3478183882760147,-0.19460313423740958,-0.6969211430506155,1.7609173268286442
101,9,180,2521.4700000000003,10,PIZZERIA,LA PAZ,LAMINADO,CRISTY,-0.5366953543816742,-1.1288869854971577,-0.6969211430506155,1.4485111612867554
101,10,272,10842.3,12,PIZZERIA,LA PAZ,LAMINADO,CRISTY,-0.2608750229257905,0.21522430163744855,-0.39173928527428964,1.9415367047643741
101,11,654,12961.23,13,PIZZERIA,LA PAZ,BOLITA,LA RIBERA,0.8843789620323349,0.5575071904415861,-0.23914835638612672,2.376515255276349
101,12,579,10716.71,12,PIZZERIA,LA PAZ,BOLITA,CHIQUITANO,0.6595254309541689,0.1949370302292795,-0.39173928527428964,2.191902372389185
101,13,29,3251.45,9,PIZZERIA,LA PAZ,BARRA,LA MARAVILLA,-0.9894004636190483,-1.0109691386738817,-0.8495120719387784,1.3341688726022973
101,14,24,2569.73,9,PIZZERIA,LA PAZ,BARRA,SANTA ROSA,-1.0043906990242593,-1.1210912715218555,-0.8495120719387784,1.2993689805267121
101,15,645,12409.18,14,PIZZERIA,LA PAZ,BOLITA,QUE QUESITOS,0.8573965383029549,0.4683313947502118,-0.08655742749796379,2.365427466032232
101,16,38,4749.6900000000005,8,PIZZERIA,LA PAZ,BARRA,CORRALITO,-0.9624180398896683,-0.7689498575641183,-1.0021030008269414,1.3877699390809444
101,17,50,12524.44,20,PIZZERIA,LA PAZ,QUESO ARTESANAL,SAN JAVIER,-0.9264414749171618,0.48695000214336065,0.8289881458310138,2.00176237139212
101,18,4,462.71,2,PIZZERIA,LA PAZ,BARRA LAMINADA,CRISTY,-1.0643516406451037,-1.461450269869179,-1.9176485741559188,1.0394697502574137
101,19,552,10411.99,10,PIZZERIA,LA PAZ,BOLITA,CHIQUITANO,0.5785781597660291,0.14571386482202367,-0.6969211430506155,2.113252554314764
